id,sentiment
602,0
603,1
604,1
605,1
606,1
607,0
608,1
609,0
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,0
618,1
619,1
620,1
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,1
629,0
630,1
631,1
632,0
633,0
634,1
635,0
636,0
637,1
638,1
639,1
640,0
641,1
642,1
643,0
644,1
645,1
646,0
647,1
648,0
649,1
650,0
651,1
652,1
653,0
654,0
655,1
656,0
657,1
658,0
659,1
660,1
661,1
662,0
663,1
664,1
665,1
666,1
667,0
668,1
669,1
670,1
671,1
672,0
673,1
674,1
675,1
676,1
677,0
678,1
679,1
680,0
681,1
682,1
683,1
684,0
685,0
686,0
687,1
688,0
689,0
690,0
691,1
692,1
693,1
694,0
695,1
696,1
697,1
698,1
699,0
700,1
701,0
702,0
703,1
704,1
705,1
706,1
707,0
708,1
709,1
710,1
711,1
712,1
713,0
714,1
715,1
716,0
717,1
718,1
719,1
720,1
721,1
722,1
723,0
724,1
725,0
726,0
727,1
728,0
729,0
730,0
731,1
732,0
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,0
741,0
742,1
743,0
744,0
745,1
746,1
747,1
748,0
749,0
750,0
751,1
752,1
753,1
754,1
755,1
756,1
757,0
758,0
759,1
760,0
761,0
762,0
763,1
764,1
765,0
766,0
767,1
768,0
769,1
770,0
771,0
772,0
773,0
774,1
775,1
776,1
777,1
778,1
779,1
780,0
781,1
782,0
783,0
784,1
785,0
786,1
787,1
788,0
789,0
790,0
791,0
792,0
793,1
794,1
795,0
796,0
797,1
798,1
799,0
800,1
801,0
802,1
803,0
804,1
805,0
806,1
807,1
808,0
809,1
810,1
811,0
812,1
813,0
814,1
815,1
816,0
817,1
818,0
819,1
820,1
821,1
822,1
823,0
824,0
825,1
826,1
827,1
828,1
829,1
830,0
831,0
832,1
833,0
834,1
835,1
836,0
837,0
838,1
839,1
840,1
841,1
842,0
843,1
844,0
845,1
846,1
847,1
848,1
849,0
850,1
851,0
852,1
853,0
854,0
855,0
856,1
857,1
858,1
859,1
860,0
861,0
862,1
863,0
864,0
865,1
866,1
867,1
868,0
869,0
870,1
871,0
872,0
873,0
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,0
886,1
887,1
888,0
889,1
890,1
891,0
892,1
893,0
894,0
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,0
904,1
905,1
906,1
907,1
908,0
909,1
910,1
911,1
912,0
913,1
914,1
915,0
916,1
917,1
918,0
919,0
920,0
921,1
922,0
923,1
924,1
925,0
926,1
927,1
928,0
929,1
930,1
931,0
932,0
933,1
934,0
935,0
936,0
937,0
938,0
939,1
940,0
941,1
942,1
943,0
944,1
945,1
946,0
947,0
948,1
949,1
950,1
951,0
952,0
953,0
954,0
955,0
956,1
957,1
958,1
959,0
960,1
961,0
962,1
963,1
964,0
965,1
966,1
967,1
968,1
969,1
970,0
971,1
972,1
973,0
974,1
975,0
976,1
977,0
978,0
979,0
980,0
981,1
982,1
983,0
984,1
985,0
986,1
987,1
988,0
989,0
990,1
991,0
992,1
993,1
994,1
995,1
996,1
997,1
998,1
999,0
1000,1
1001,1
1002,0
1003,1
1004,0
1005,1
1006,1
1007,0
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,0
1018,1
1019,0
1020,1
1021,1
1022,0
1023,0
1024,0
1025,1
1026,1
1027,1
1028,0
1029,1
1030,1
1031,0
1032,1
1033,1
1034,0
1035,0
1036,1
1037,1
1038,0
1039,0
1040,0
1041,0
1042,0
1043,1
1044,1
1045,1
1046,1
1047,1
1048,0
1049,1
1050,0
1051,0
1052,0
1053,1
1054,0
1055,1
1056,1
1057,1
1058,1
1059,1
1060,1
1061,0
1062,1
1063,1
1064,1
1065,1
1066,1
1067,0
1068,1
1069,1
1070,0
1071,0
1072,0
1073,0
1074,1
1075,0
1076,1
1077,0
1078,0
1079,1
1080,1
1081,1
1082,1
1083,0
1084,0
1085,0
1086,0
1087,1
1088,1
1089,1
1090,1
1091,1
1092,0
1093,0
1094,0
1095,1
1096,1
1097,0
1098,1
1099,1
1100,0
1101,0
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,0
1109,1
1110,1
1111,0
1112,1
1113,1
1114,1
1115,0
1116,1
1117,1
1118,0
1119,1
1120,1
1121,0
1122,1
1123,0
1124,1
1125,0
1126,1
1127,0
1128,1
1129,1
1130,0
1131,1
1132,0
1133,0
1134,0
1135,0
1136,1
1137,1
1138,1
1139,1
1140,1
1141,0
1142,1
1143,1
1144,1
1145,1
1146,1
1147,0
1148,1
1149,1
1150,1
1151,0
1152,1
1153,1
1154,1
1155,1
1156,0
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,0
1164,1
1165,1
1166,0
1167,0
1168,1
1169,0
1170,1
1171,1
1172,1
1173,1
1174,0
1175,0
1176,0
1177,0
1178,1
1179,1
1180,1
1181,1
1182,0
1183,0
1184,1
1185,0
1186,1
1187,1
1188,1
1189,1
1190,0
1191,1
1192,0
1193,1
1194,0
1195,1
1196,0
1197,1
1198,0
1199,0
1200,0
1201,1
1202,0
1203,1
1204,0
1205,0
1206,1
1207,0
1208,1
1209,1
1210,1
1211,1
1212,0
1213,0
1214,0
1215,0
1216,1
1217,1
1218,1
1219,0
1220,0
1221,1
1222,1
1223,1
1224,0
1225,0
1226,0
1227,0
1228,0
1229,1
1230,0
1231,0
1232,1
1233,0
1234,1
1235,1
1236,1
1237,1
1238,0
1239,0
1240,1
1241,1
1242,1
1243,0
1244,1
1245,1
1246,1
1247,1
1248,0
1249,0
1250,1
1251,1
1252,1
1253,1
1254,1
1255,0
1256,1
1257,1
1258,1
1259,1
1260,0
1261,1
1262,1
1263,0
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,0
1273,1
1274,0
1275,1
1276,1
1277,1
1278,0
1279,0
1280,1
1281,1
1282,1
1283,0
1284,0
1285,0
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,0
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,0
1304,0
1305,0
1306,0
1307,0
1308,1
1309,0
1310,1
1311,1
1312,1
1313,1
1314,1
1315,0
1316,0
1317,0
1318,0
1319,0
1320,1
1321,1
1322,1
1323,1
1324,0
1325,0
1326,0
1327,0
1328,0
1329,1
1330,1
1331,0
1332,0
1333,1
1334,1
1335,0
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,1
1352,0
1353,0
1354,1
1355,0
1356,0
1357,1
1358,1
1359,0
1360,1
1361,0
1362,1
1363,1
1364,1
1365,1
1366,1
1367,0
1368,0
1369,1
1370,1
1371,0
1372,1
1373,1
1374,0
1375,0
1376,0
1377,1
1378,0
1379,1
1380,1
1381,0
1382,0
1383,1
1384,1
1385,0
1386,0
1387,0
1388,1
1389,1
1390,1
1391,0
1392,0
1393,1
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,1
1401,0
1402,0
1403,1
1404,0
1405,0
1406,0
1407,0
1408,1
1409,0
1410,0
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,0
1419,0
1420,0
1421,0
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,1
1430,0
1431,1
1432,1
1433,0
1434,0
1435,1
1436,1
1437,0
1438,0
1439,1
1440,0
1441,1
1442,1
1443,1
1444,1
1445,0
1446,1
1447,0
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,0
1455,1
1456,1
1457,1
1458,1
1459,1
1460,0
1461,0
1462,0
1463,1
1464,0
1465,0
1466,1
1467,0
1468,1
1469,1
1470,0
1471,0
1472,1
1473,1
1474,0
1475,0
1476,0
1477,1
1478,1
1479,1
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,0
1487,0
1488,0
1489,1
1490,1
1491,1
1492,0
1493,1
1494,0
1495,0
1496,1
1497,0
1498,1
1499,1
1500,0
1501,0
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,0
1509,0
1510,1
1511,0
1512,1
1513,1
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,0
1521,0
1522,1
1523,0
1524,0
1525,1
1526,1
1527,0
1528,0
1529,0
1530,1
1531,1
1532,1
1533,0
1534,0
1535,0
1536,1
1537,1
1538,1
1539,1
1540,1
1541,0
1542,0
1543,1
1544,0
1545,1
1546,1
1547,0
1548,1
1549,1
1550,1
1551,0
1552,1
1553,0
1554,0
1555,0
1556,1
1557,0
1558,0
1559,1
1560,1
1561,0
1562,0
1563,1
1564,1
1565,0
1566,1
1567,1
1568,0
1569,1
1570,1
1571,1
1572,0
1573,0
1574,0
1575,0
1576,0
1577,1
1578,0
1579,0
1580,1
1581,1
1582,1
1583,0
1584,0
1585,1
1586,1
1587,0
1588,1
1589,0
1590,1
1591,1
1592,0
1593,1
1594,0
1595,1
1596,1
1597,0
1598,0
1599,0
1600,0
1601,1
1602,1
1603,1
1604,0
1605,0
1606,1
1607,0
1608,0
1609,1
1610,1
1611,1
1612,0
1613,0
1614,1
1615,1
1616,0
1617,0
1618,0
1619,1
1620,0
1621,1
1622,0
1623,0
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,1
1631,1
1632,1
1633,0
1634,0
1635,1
1636,0
1637,1
1638,1
1639,0
1640,1
1641,0
1642,1
1643,0
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,1
1651,0
1652,0
1653,0
1654,1
1655,0
1656,1
1657,1
1658,1
1659,0
1660,0
1661,1
1662,1
1663,1
1664,0
1665,0
1666,1
1667,1
1668,1
1669,1
1670,1
1671,0
1672,1
1673,1
1674,0
1675,0
1676,0
1677,1
1678,1
1679,0
1680,1
1681,1
1682,0
1683,1
1684,0
1685,1
1686,0
1687,0
1688,0
1689,1
1690,1
1691,0
1692,0
1693,0
1694,1
1695,0
1696,1
1697,1
1698,0
1699,0
1700,0
1701,1
1702,1
1703,1
1704,1
1705,1
1706,0
1707,1
1708,0
1709,0
1710,0
1711,0
1712,0
1713,1
1714,0
1715,0
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,0
1723,0
1724,0
1725,1
1726,1
1727,0
1728,0
1729,0
1730,0
1731,1
1732,1
1733,0
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,0
1741,1
1742,0
1743,1
1744,1
1745,0
1746,1
1747,1
1748,1
1749,0
1750,1
1751,1
1752,1
1753,1
1754,1
1755,0
1756,1
1757,0
1758,0
1759,0
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,0
1767,0
1768,0
1769,0
1770,1
1771,0
1772,0
1773,0
1774,0
1775,1
1776,0
1777,1
1778,0
1779,0
1780,0
1781,1
1782,0
1783,1
1784,1
1785,1
1786,0
1787,0
1788,1
1789,1
1790,1
1791,0
1792,0
1793,1
1794,0
1795,0
1796,0
1797,1
1798,0
1799,1
1800,0
1801,0
1802,0
1803,0
1804,0
1805,1
1806,1
1807,0
1808,0
1809,1
1810,0
1811,1
1812,1
1813,0
1814,0
1815,0
1816,0
1817,0
1818,1
1819,1
1820,0
1821,0
1822,0
1823,0
1824,0
1825,1
1826,0
1827,0
1828,1
1829,1
1830,0
1831,0
1832,1
1833,0
1834,0
1835,0
1836,1
1837,0
1838,1
1839,0
1840,0
1841,1
1842,1
1843,0
1844,0
1845,1
1846,0
1847,0
1848,0
1849,0
1850,0
1851,1
1852,0
1853,0
1854,1
1855,0
1856,0
1857,0
1858,1
1859,0
1860,0
1861,0
1862,0
1863,0
1864,1
1865,0
1866,0
1867,1
1868,1
1869,1
1870,1
1871,1
1872,0
1873,1
1874,1
1875,1
1876,1
1877,0
1878,0
1879,1
1880,0
1881,0
1882,1
1883,0
1884,0
1885,1
1886,1
1887,0
1888,0
1889,1
1890,0
1891,1
1892,0
1893,0
1894,0
1895,0
1896,0
1897,1
1898,1
1899,0
1900,1
1901,0
1902,1
1903,0
1904,0
1905,0
1906,1
1907,1
1908,0
1909,1
1910,0
1911,1
1912,1
1913,0
1914,0
1915,1
1916,0
1917,1
1918,1
1919,0
1920,1
1921,0
1922,1
1923,1
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,0
1936,0
1937,0
1938,0
1939,1
1940,0
1941,0
1942,0
1943,1
1944,1
1945,0
1946,1
1947,1
1948,1
1949,1
1950,0
1951,1
1952,0
1953,0
1954,0
1955,0
1956,0
1957,1
1958,0
1959,1
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,1
1968,1
1969,1
1970,0
1971,1
1972,0
1973,0
1974,1
1975,0
1976,0
1977,1
1978,1
1979,1
1980,1
1981,1
1982,1
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,1
1993,0
1994,1
1995,1
1996,0
1997,0
1998,0
1999,1
2000,1
2001,0
2002,1
2003,1
2004,0
2005,0
2006,0
2007,0
2008,1
2009,1
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,1
2017,0
2018,0
2019,0
2020,1
2021,1
2022,0
2023,1
2024,1
2025,0
2026,1
2027,0
2028,0
2029,1
2030,0
2031,1
2032,1
2033,0
2034,1
2035,0
2036,1
2037,0
2038,1
2039,1
2040,1
2041,1
2042,0
2043,1
2044,0
2045,0
2046,1
2047,0
2048,0
2049,0
2050,0
2051,0
2052,1
2053,1
2054,1
2055,1
2056,1
2057,0
2058,0
2059,0
2060,0
2061,0
2062,1
2063,1
2064,0
2065,0
2066,1
2067,1
2068,0
2069,0
2070,1
2071,1
2072,1
2073,1
2074,1
2075,0
2076,0
2077,0
2078,0
2079,0
2080,1
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,0
2090,0
2091,0
2092,1
2093,0
2094,1
2095,1
2096,0
2097,0
2098,0
2099,1
2100,0
2101,1
2102,1
2103,1
2104,0
2105,0
2106,1
2107,1
2108,1
2109,0
2110,1
2111,0
2112,1
2113,1
2114,0
2115,0
2116,1
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,1
2124,0
2125,1
2126,0
2127,0
2128,1
2129,1
2130,0
2131,0
2132,1
2133,0
2134,0
2135,1
2136,0
2137,1
2138,0
2139,1
2140,1
2141,0
2142,0
2143,1
2144,0
2145,1
2146,1
2147,1
2148,0
2149,1
2150,1
2151,1
2152,0
2153,1
2154,0
2155,0
2156,0
2157,1
2158,0
2159,1
2160,0
2161,1
2162,0
2163,0
2164,1
2165,1
2166,0
2167,1
2168,0
2169,1
2170,1
2171,0
2172,0
2173,1
2174,0
2175,1
2176,1
2177,1
2178,1
2179,0
2180,0
2181,0
2182,1
2183,1
2184,1
2185,0
2186,0
2187,1
2188,0
2189,0
2190,0
2191,1
2192,1
2193,0
2194,0
2195,1
2196,0
2197,0
2198,1
2199,1
2200,1
2201,0
2202,1
2203,0
2204,0
2205,1
2206,1
2207,0
2208,0
2209,0
2210,1
2211,1
2212,1
2213,0
2214,0
2215,1
2216,0
2217,1
2218,1
2219,1
2220,1
2221,1
2222,0
2223,1
2224,1
2225,0
2226,1
2227,0
2228,1
2229,1
2230,1
2231,1
2232,1
2233,0
2234,1
2235,0
2236,1
2237,0
2238,0
2239,1
2240,0
2241,1
2242,1
2243,0
2244,1
2245,0
2246,0
2247,0
2248,1
2249,0
2250,0
2251,1
2252,0
2253,1
2254,1
2255,0
2256,1
2257,0
2258,0
2259,1
2260,1
2261,0
2262,0
2263,0
2264,1
2265,0
2266,1
2267,1
2268,0
2269,1
2270,0
2271,0
2272,1
2273,0
2274,0
2275,1
2276,1
2277,0
2278,1
2279,1
2280,1
2281,1
2282,0
2283,1
2284,0
2285,1
2286,0
2287,0
2288,1
2289,1
2290,0
2291,1
2292,1
2293,0
2294,1
2295,0
2296,0
2297,1
2298,1
2299,1
2300,1
2301,0
2302,0
2303,0
2304,1
2305,1
2306,1
2307,1
2308,0
2309,1
2310,0
2311,1
2312,0
2313,0
2314,1
2315,1
2316,0
2317,1
2318,0
2319,0
2320,1
2321,1
2322,1
2323,0
2324,1
2325,0
2326,1
2327,1
2328,1
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,1
2336,0
2337,1
2338,0
2339,1
2340,0
2341,1
2342,0
2343,1
2344,0
2345,0
2346,0
2347,1
2348,1
2349,0
2350,0
2351,0
2352,0
2353,0
2354,1
2355,0
2356,1
2357,1
2358,1
2359,0
2360,1
2361,1
2362,1
2363,1
2364,0
2365,0
2366,1
2367,0
2368,0
2369,1
2370,1
2371,0
2372,1
2373,1
2374,1
2375,0
2376,1
2377,0
2378,0
2379,1
2380,1
2381,1
2382,0
2383,0
2384,0
2385,1
2386,1
2387,1
2388,1
2389,0
2390,1
2391,0
2392,0
2393,0
2394,1
2395,0
2396,0
2397,1
2398,1
2399,1
2400,0
2401,0
2402,0
2403,1
2404,1
2405,1
2406,1
2407,0
2408,1
2409,0
2410,0
2411,0
2412,0
2413,1
2414,1
2415,0
2416,0
2417,0
2418,0
2419,1
2420,1
2421,1
2422,0
2423,1
2424,1
2425,0
2426,1
2427,1
2428,0
2429,1
2430,0
2431,1
2432,0
2433,1
2434,1
2435,1
2436,0
2437,0
2438,1
2439,0
2440,1
2441,1
2442,1
2443,1
2444,0
2445,0
2446,1
2447,0
2448,1
2449,0
2450,1
2451,1
2452,1
2453,0
2454,0
2455,0
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,0
2463,1
2464,1
2465,1
2466,1
2467,0
2468,1
2469,0
2470,1
2471,1
2472,0
2473,1
2474,0
2475,0
2476,1
2477,0
2478,1
2479,0
2480,0
2481,0
2482,0
2483,0
2484,1
2485,1
2486,0
2487,0
2488,0
2489,0
2490,0
2491,1
2492,0
2493,0
2494,0
2495,1
2496,0
2497,1
2498,0
2499,1
2500,0
2501,1
2502,0
2503,0
2504,0
2505,1
2506,0
2507,0
2508,0
2509,1
2510,0
2511,1
2512,1
2513,1
2514,0
2515,1
2516,0
2517,0
2518,1
2519,0
2520,1
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,1
2528,0
2529,0
2530,0
2531,1
2532,0
2533,1
2534,0
2535,1
2536,0
2537,0
2538,0
2539,0
2540,0
2541,1
2542,1
2543,1
2544,0
2545,1
2546,1
2547,0
2548,0
2549,0
2550,1
2551,1
2552,0
2553,1
2554,1
2555,0
2556,0
2557,0
2558,1
2559,0
2560,1
2561,0
2562,1
2563,1
2564,1
2565,0
2566,1
2567,1
2568,1
2569,0
2570,1
2571,0
2572,1
2573,0
2574,0
2575,0
2576,1
2577,0
2578,1
2579,0
2580,0
2581,1
2582,1
2583,1
2584,1
2585,1
2586,1
2587,1
2588,1
2589,0
2590,1
2591,0
2592,0
2593,0
2594,1
2595,0
2596,0
2597,0
2598,0
2599,1
2600,0
2601,0
2602,0
2603,1
2604,0
2605,0
2606,0
2607,1
2608,1
2609,1
2610,1
2611,1
2612,1
2613,0
2614,1
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,1
2623,1
2624,1
2625,1
2626,1
2627,0
2628,0
2629,0
2630,0
2631,1
2632,1
2633,1
2634,0
2635,0
2636,1
2637,0
2638,0
2639,1
2640,0
2641,1
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,0
2657,0
2658,1
2659,0
2660,0
2661,1
2662,0
2663,0
2664,0
2665,0
2666,1
2667,1
2668,1
